"date","SiteCode","Month","DOY","BGA","Chl","DO","DOsat","CDOM","pH","Specific.Conductance","Temperature","Turbidity"
2020-06-28,"4917450",6,180,10.0333333333333,12.359375,9.33302083333333,107.542622500386,NA,NA,NA,22.1336458333333,71.3679166666667
2020-06-28,"4917715",6,180,0.636458333333333,2.07885416666667,8.54020833333333,NA,NA,NA,NA,NA,NA
2020-06-29,"4917365",6,181,1.16541666666667,2.97604166666667,NA,NA,NA,8.490625,1716.745,19.620625,119.891875
2020-06-29,"4917390",6,181,0.861354166666667,NA,9.42083333333333,104.230692866506,NA,NA,NA,20.141875,127.763125
2020-06-29,"4917450",6,181,9.48333333333333,12.8916666666667,6.9296875,73.5628862589582,NA,NA,NA,18.0914583333333,75.19671875
2020-06-29,"4917715",6,181,1.17322916666667,3.3659375,8.37635416666667,NA,NA,NA,NA,NA,NA
2020-06-30,"4917365",6,182,0.641354166666667,2.07395833333333,NA,NA,NA,8.50864583333333,1756.14270833333,19.1498958333333,34.0032291666667
2020-06-30,"4917390",6,182,0.486458333333333,NA,9.23739583333333,100.328838678259,NA,NA,NA,19.2196875,31.5544791666667
2020-06-30,"4917450",6,182,6.990625,10.459375,7.90979166666667,81.5065061058031,NA,NA,NA,16.7042708333333,41.7386458333333
2020-06-30,"4917715",6,182,0.812604166666667,2.7296875,8.310625,NA,NA,NA,NA,NA,NA
2020-07-01,"4917365",7,183,0.473333333333333,1.59802083333333,NA,NA,NA,8.50322916666667,1748.11989583333,19.3154166666667,25.6433333333333
2020-07-01,"4917390",7,183,0.325833333333333,NA,9.16333333333333,100.124776128406,NA,NA,NA,19.4913541666667,23.7540625
2020-07-01,"4917450",7,183,8.303125,12.9802083333333,10.4838541666667,108.38355942588,NA,NA,NA,16.8545833333333,36.3279166666667
2020-07-01,"4917715",7,183,0.486041666666667,1.93791666666667,8.45052083333333,NA,NA,NA,NA,NA,NA
2020-07-02,"4917365",7,184,0.422395833333333,1.63916666666667,NA,NA,NA,8.51416666666667,1743.913125,20.4446875,22.54234375
2020-07-02,"4917390",7,184,0.3553125,NA,9.76645833333333,108.21853382265,NA,NA,NA,20.1830208333333,19.5426041666667
2020-07-02,"4917450",7,184,8.57604166666667,13.2208333333333,12.9496875,139.671219037936,NA,NA,NA,18.8952083333333,35.4255208333333
2020-07-02,"4917715",7,184,0.3615625,1.70776041666667,8.59958333333333,NA,NA,NA,NA,NA,NA
2020-07-03,"4917365",7,185,0.3778125,1.50010416666667,NA,NA,NA,8.52407463255685,1771.48895833333,21.3803125,21.6497916666667
2020-07-03,"4917390",7,185,0.919270833333333,NA,11.4234375,128.719739166176,NA,NA,NA,21.0139583333333,23.0016666666667
2020-07-03,"4917450",7,185,7.87708333333333,11.1885416666667,13.8854166666667,156.671051607087,NA,NA,NA,21.0495833333333,40.0883333333333
2020-07-03,"4917715",7,185,0.300104166666667,1.64359375,8.495625,NA,NA,NA,NA,NA,NA
2020-07-04,"4917365",7,186,0.449583333333333,1.94239583333333,NA,NA,NA,8.50237988768719,1790.69177083333,22.2329166666667,28.3620833333333
2020-07-04,"4917390",7,186,0.596145833333333,NA,10.1276041666667,115.757437328022,NA,NA,NA,21.7558333333333,24.9171875
2020-07-04,"4917450",7,186,8.63645833333333,11.165625,9.09635416666667,102.351907085309,NA,NA,NA,20.9623958333333,38.16984375
2020-07-04,"4917715",7,186,0.36125,1.88098958333333,8.7428125,NA,NA,NA,NA,NA,NA
2020-07-05,"4917365",7,187,0.3809375,1.8290625,NA,NA,NA,8.5030372989462,1791.90604166667,23.19375,16.4723958333333
2020-07-05,"4917390",7,187,0.729479166666667,NA,11.255625,132.446023356967,NA,NA,NA,23.2577083333333,15.9275
2020-07-05,"4917450",7,187,8.50729166666667,8.64375,9.79479166666667,111.755450346634,NA,NA,NA,21.6655208333333,33.9952083333333
2020-07-05,"4917715",7,187,0.341354166666667,1.9858203125,9.50489583333333,NA,NA,NA,NA,NA,NA
2020-07-06,"4917365",7,188,0.3596875,1.69052083333333,NA,NA,NA,8.49286137687188,1789.78729166667,24.1548958333333,12.9170833333333
2020-07-06,"4917390",7,188,0.5421875,NA,11.4716666666667,135.290078900903,NA,NA,NA,23.3579166666667,12.9854166666667
2020-07-06,"4917450",7,188,8.36979166666667,7.06979166666667,9.189375,105.626028438346,NA,NA,NA,22.0566666666667,35.2029166666667
2020-07-06,"4917715",7,188,0.354895833333333,1.99427083333333,10.2180208333333,NA,NA,NA,NA,NA,NA
2020-07-07,"4917365",7,189,0.526041666666667,1.965,NA,NA,NA,8.47487295479756,1767.39989583333,24.1613541666667,16.0017708333333
2020-07-07,"4917390",7,189,0.588020833333333,NA,10.9014583333333,128.583871211594,NA,NA,NA,23.3846875,14.3889583333333
2020-07-07,"4917450",7,189,7.91354166666667,5.06979166666667,11.0677083333333,129.955060008691,NA,NA,NA,23.0155208333333,38.5040625
2020-07-07,"4917715",7,189,0.489791666666667,1.98833333333333,9.70072916666667,NA,NA,NA,NA,NA,NA
2020-07-08,"4917365",7,190,0.631666666666667,2.4565625,NA,NA,NA,8.38136369938991,1772.594375,23.6442708333333,25.0908333333333
2020-07-08,"4917390",7,190,0.7571875,NA,9.96104166666667,115.79893575844,NA,NA,NA,22.6446875,30.2738541666667
2020-07-08,"4917450",7,190,9.240625,5.13229166666667,8.851875,103.072774264967,NA,NA,NA,22.6384375,36.6048958333333
2020-07-08,"4917715",7,190,0.785416666666667,3.0578125,9.1871875,NA,NA,NA,NA,NA,NA
2020-07-09,"4917365",7,191,0.729583333333333,3.21083333333333,NA,NA,NA,8.27891014975042,1761.27421875,23.6370833333333,24.3766666666667
2020-07-09,"4917390",7,191,0.657916666666667,NA,9.47729166666667,111.271817079517,NA,NA,NA,23.1660416666667,26.0036979166667
2020-07-09,"4917450",7,191,10.6916666666667,5.796875,7.16052083333333,82.5155171931903,NA,NA,NA,22.0911458333333,42.4638501602564
2020-07-09,"4917715",7,191,NA,2.81666666666667,8.97864583333333,NA,NA,NA,NA,NA,NA
2020-07-10,"4917365",7,192,0.625416666666667,3.21822916666667,NA,NA,NA,8.28614583333333,1746.83489583333,24.3820833333333,15.6807291666667
2020-07-10,"4917390",7,192,0.868854166666667,NA,9.4140625,111.814012417669,NA,NA,NA,23.728125,18.4342708333333
2020-07-10,"4917450",7,192,10.9739583333333,7,7.485625,86.3523545026583,NA,NA,NA,22.0963541666667,54.7249519230769
2020-07-10,"4917715",7,192,0.420208333333333,1.95723958333333,8.44875,NA,NA,NA,NA,NA,NA
2020-07-11,"4917365",7,193,0.578229166666667,1.575,NA,NA,NA,8.28614583333333,1745.87291666667,25.034375,14.1167708333333
2020-07-11,"4917390",7,193,0.722291666666667,NA,8.94708333333333,107.148819871749,NA,NA,NA,24.226875,16.2294791666667
2020-07-11,"4917450",7,193,11.5260416666667,7.89791666666667,7.24583333333333,84.6121967574564,NA,NA,NA,22.8667708333333,53.1371354166667
2020-07-11,"4917715",7,193,0.485104166666667,2.42552083333333,8.80375,NA,NA,NA,NA,NA,NA
2020-07-12,"4917365",7,194,0.603020833333333,1.70489583333333,NA,NA,NA,8.2721875,1746.70802083333,25.540625,13.6505208333333
2020-07-12,"4917390",7,194,0.806145833333333,NA,8.968125,108.700855567876,NA,NA,NA,24.7976041666667,15.5215625
2020-07-12,"4917450",7,194,12.53125,7.54895833333333,6.7465625,80.0861827253379,NA,NA,NA,23.7329166666667,49.97421875
2020-07-12,"4917715",7,194,0.486145833333333,2.25614583333333,8.92885416666667,NA,NA,NA,NA,NA,NA
2020-07-13,"4917365",7,195,0.626041666666667,1.06833333333333,NA,NA,NA,8.27614583333333,1758.74958333333,25.6732291666667,13.1877083333333
