"Date","Year","Month","Fraction","Depth","Monitoring.Location.ID","Result.Unit","Nitrogen","Phosphate-phosphorus","NP_mass","NP_mol"
2012-08-15,2012,8,"Total","Surface",4917390,"mg/l",NA,0.082,NA,NA
2012-08-15,2012,8,"Total","Surface",4917450,"mg/l",NA,0.287,NA,NA
2012-08-15,2012,8,"Total","Surface",4917500,"mg/l",NA,0.041,NA,NA
2012-08-15,2012,8,"Total","Surface",4917520,"mg/l",NA,0.062,NA,NA
2012-08-15,2012,8,"Total","Surface",4917600,"mg/l",NA,0.115,NA,NA
2012-08-15,2012,8,"Total","Surface",4917770,"mg/l",NA,0.069,NA,NA
2012-09-06,2012,9,"Dissolved","Surface",4917310,"mg/l",0.407,0.027,15.0740740740741,33.3336453466388
2012-09-06,2012,9,"Dissolved","Surface",4917370,"mg/l",0.398,0.023,17.304347826087,38.2655007899777
2012-09-06,2012,9,"Dissolved","Surface",4917390,"mg/l",0.466,0.032,14.5625,32.2023898764903
2012-09-06,2012,9,"Dissolved","Surface",4917450,"mg/l",0.74,0.046,16.0869565217391,35.5734555082707
2012-09-06,2012,9,"Dissolved","Surface",4917500,"mg/l",0.395,0.027,14.6296296296296,32.3508351644284
2012-09-06,2012,9,"Dissolved","Surface",4917520,"mg/l",0.393,0.031,12.6774193548387,28.0338678586974
2012-09-06,2012,9,"Dissolved","Surface",4917600,"mg/l",0.663,0.051,13,28.7471978296566
2012-09-06,2012,9,"Dissolved","Surface",4917770,"mg/l",0.384,0.023,16.695652173913,36.9194781491242
2012-09-06,2012,9,"Total","Surface",4917310,"mg/l",NA,0.052,NA,NA
2012-09-06,2012,9,"Total","Surface",4917370,"mg/l",NA,0.061,NA,NA
2012-09-06,2012,9,"Total","Surface",4917390,"mg/l",NA,0.067,NA,NA
2012-09-06,2012,9,"Total","Surface",4917450,"mg/l",NA,0.358,NA,NA
2012-09-06,2012,9,"Total","Surface",4917500,"mg/l",NA,0.043,NA,NA
2012-09-06,2012,9,"Total","Surface",4917520,"mg/l",NA,0.059,NA,NA
2012-09-06,2012,9,"Total","Surface",4917600,"mg/l",NA,0.121,NA,NA
2012-09-06,2012,9,"Total","Surface",4917770,"mg/l",NA,0.062,NA,NA
2012-10-03,2012,10,"Dissolved","Surface",4917450,"mg/l",0.867,0.058,14.948275862069,33.0554648783982
2012-10-03,2012,10,"Dissolved","Surface",4917470,"mg/l",3.8,0.228,16.6666666666667,36.8553818328931
2012-10-03,2012,10,"Total","Surface",4917450,"mg/l",NA,0.372,NA,NA
2012-10-03,2012,10,"Total","Surface",4917470,"mg/l",NA,0.253,NA,NA
2012-10-11,2012,10,"Dissolved","Surface",4917450,"mg/l",1.47,0.06,24.5,54.1774112943528
2012-10-11,2012,10,"Dissolved","Surface",4917470,"mg/l",5.32,0.425,12.5176470588235,27.6805597201399
2012-10-11,2012,10,"Total","Surface",4917450,"mg/l",NA,0.199,NA,NA
2012-10-11,2012,10,"Total","Surface",4917470,"mg/l",NA,0.489,NA,NA
2013-06-17,2013,6,"Dissolved","Bottom",4917310,"mg/l",0.641,0.055,11.6545454545455,25.7719633689649
2013-06-17,2013,6,"Dissolved","Bottom",4917370,"mg/l",0.559,0.049,11.4081632653061,25.2271327892905
2013-06-17,2013,6,"Dissolved","Bottom",4917390,"mg/l",0.545,0.049,11.1224489795918,24.5953262435837
2013-06-17,2013,6,"Dissolved","Bottom",4917500,"mg/l",0.53,0.023,23.0434782608696,50.9565714037391
2013-06-17,2013,6,"Dissolved","Bottom",4917520,"mg/l",0.475,0.036,13.1944444444444,29.1771772843737
2013-06-17,2013,6,"Dissolved","Surface",4917310,"mg/l",0.7,0.081,8.64197530864197,19.110197987426
2013-06-17,2013,6,"Dissolved","Surface",4917320,"mg/l",0.68,0.064,10.625,23.4953059184693
2013-06-17,2013,6,"Dissolved","Surface",4917370,"mg/l",0.564,0.046,12.2608695652174,27.1127417657631
2013-06-17,2013,6,"Dissolved","Surface",4917390,"mg/l",0.585,0.043,13.6046511627907,30.0842767984778
2013-06-17,2013,6,"Dissolved","Surface",4917450,"mg/l",0.813,0.104,7.81730769230769,17.2865915943127
2013-06-17,2013,6,"Dissolved","Surface",4917500,"mg/l",0.594,0.041,14.4878048780488,32.0372148420563
2013-06-17,2013,6,"Dissolved","Surface",4917520,"mg/l",0.528,0.05,10.56,23.3515699293211
2013-06-17,2013,6,"Dissolved","Surface",4917600,"mg/l",0.557,0.036,15.4722222222222,34.2140794682024
2013-06-17,2013,6,"Total","Bottom",4917310,"mg/l",NA,0.092,NA,NA
2013-06-17,2013,6,"Total","Bottom",4917370,"mg/l",NA,0.077,NA,NA
2013-06-17,2013,6,"Total","Bottom",4917390,"mg/l",NA,0.045,NA,NA
2013-06-17,2013,6,"Total","Bottom",4917500,"mg/l",NA,0.048,NA,NA
2013-06-17,2013,6,"Total","Bottom",4917520,"mg/l",NA,0.068,NA,NA
2013-06-17,2013,6,"Total","Surface",4917310,"mg/l",NA,0.077,NA,NA
2013-06-17,2013,6,"Total","Surface",4917320,"mg/l",NA,0.077,NA,NA
2013-06-17,2013,6,"Total","Surface",4917370,"mg/l",NA,0.06,NA,NA
2013-06-17,2013,6,"Total","Surface",4917390,"mg/l",NA,0.033,NA,NA
2013-06-17,2013,6,"Total","Surface",4917450,"mg/l",NA,0.36,NA,NA
2013-06-17,2013,6,"Total","Surface",4917500,"mg/l",NA,0.041,NA,NA
2013-06-17,2013,6,"Total","Surface",4917520,"mg/l",NA,0.053,NA,NA
2013-06-17,2013,6,"Total","Surface",4917600,"mg/l",NA,0.038,NA,NA
2013-07-02,2013,7,"Dissolved","Bottom",4917310,"mg/l",0.412,0.039,10.5641025641026,23.3606420233107
2013-07-02,2013,7,"Dissolved","Bottom",4917370,"mg/l",0.313,0.023,13.6086956521739,30.0932204705101
2013-07-02,2013,7,"Dissolved","Bottom",4917390,"mg/l",0.294,0.019,15.4736842105263,34.2173123964334
2013-07-02,2013,7,"Dissolved","Bottom",4917500,"mg/l",0.342,0.011,31.0909090909091,68.7520395646333
2013-07-02,2013,7,"Dissolved","Bottom",4917520,"mg/l",0.329,0.024,13.7083333333333,30.3135515575546
2013-07-02,2013,7,"Dissolved","Surface",4917310,"mg/l",0.381,0.039,9.76923076923077,21.6029238128189
2013-07-02,2013,7,"Dissolved","Surface",4917320,"mg/l",0.326,0.038,8.57894736842105,18.9708228592471
2013-07-02,2013,7,"Dissolved","Surface",4917370,"mg/l",0.351,0.026,13.5,29.8528592846434
2013-07-02,2013,7,"Dissolved","Surface",4917390,"mg/l",0.369,0.025,14.76,32.6391261512101
2013-07-02,2013,7,"Dissolved","Surface",4917450,"mg/l",0.952,0.074,12.8648648648649,28.4483704093899
2013-07-02,2013,7,"Dissolved","Surface",4917500,"mg/l",0.406,0.021,19.3333333333333,42.752242926156
2013-07-02,2013,7,"Dissolved","Surface",4917520,"mg/l",0.346,0.022,15.7272727272727,34.7780784932209
2013-07-02,2013,7,"Dissolved","Surface",4917600,"mg/l",0.356,0.034,10.4705882352941,23.1538516456058
2013-07-02,2013,7,"Dissolved","Surface",4917770,"mg/l",0.443,0.02,22.15,48.9808024559149
2013-07-02,2013,7,"Total","Bottom",4917310,"mg/l",NA,0.059,NA,NA
2013-07-02,2013,7,"Total","Bottom",4917370,"mg/l",NA,0.024,NA,NA
2013-07-02,2013,7,"Total","Bottom",4917390,"mg/l",NA,0.04,NA,NA
2013-07-02,2013,7,"Total","Bottom",4917500,"mg/l",NA,0.04,NA,NA
2013-07-02,2013,7,"Total","Bottom",4917520,"mg/l",NA,0.044,NA,NA
2013-07-02,2013,7,"Total","Surface",4917310,"mg/l",NA,0.066,NA,NA
2013-07-02,2013,7,"Total","Surface",4917320,"mg/l",NA,0.062,NA,NA
2013-07-02,2013,7,"Total","Surface",4917370,"mg/l",NA,0.027,NA,NA
2013-07-02,2013,7,"Total","Surface",4917390,"mg/l",NA,0.021,NA,NA
2013-07-02,2013,7,"Total","Surface",4917450,"mg/l",NA,0.35,NA,NA
2013-07-02,2013,7,"Total","Surface",4917500,"mg/l",NA,0.033,NA,NA
2013-07-02,2013,7,"Total","Surface",4917520,"mg/l",NA,0.042,NA,NA
2013-07-02,2013,7,"Total","Surface",4917600,"mg/l",NA,0.037,NA,NA
2013-07-02,2013,7,"Total","Surface",4917770,"mg/l",NA,0.066,NA,NA
2013-09-16,2013,9,"Dissolved","Bottom",4917310,"mg/l",0.683,0.045,15.1777777777778,33.562967722488
2013-09-16,2013,9,"Dissolved","Bottom",4917370,"mg/l",0.54,0.024,22.5,49.7547654744057
2013-09-16,2013,9,"Dissolved","Bottom",4917390,"mg/l",0.729,0.031,23.5161290322581,52.0017548829272
2013-09-16,2013,9,"Dissolved","Bottom",4917500,"mg/l",0.662,0.024,27.5833333333333,60.995656933438
2013-09-16,2013,9,"Dissolved","Bottom",4917520,"mg/l",0.58,0.037,15.6756756756757,34.6639807509373
2013-09-16,2013,9,"Dissolved","Surface",4917310,"mg/l",0.795,0.058,13.7068965517241,30.3103743694655
2013-09-16,2013,9,"Dissolved","Surface",4917320,"mg/l",0.745,0.044,16.9318181818182,37.4417174529618
2013-09-16,2013,9,"Dissolved","Surface",4917370,"mg/l",0.645,0.032,20.15625,44.5719774041551
2013-09-16,2013,9,"Dissolved","Surface",4917390,"mg/l",0.753,0.042,17.9285714285714,39.6458607430978
2013-09-16,2013,9,"Dissolved","Surface",4917450,"mg/l",0.581,0.044,13.2045454545455,29.1995138794239
2013-09-16,2013,9,"Dissolved","Surface",4917500,"mg/l",0.768,0.028,27.4285714285714,60.6534283878469
2013-09-16,2013,9,"Dissolved","Surface",4917520,"mg/l",0.524,0.035,14.9714285714286,33.1066629950331
2013-09-16,2013,9,"Dissolved","Surface",4917600,"mg/l",0.819,0.038,21.5526315789474,47.6598279807465
2013-09-16,2013,9,"Dissolved","Surface",4917770,"mg/l",0.656,0.036,18.2222222222222,40.2952174706298
2013-09-16,2013,9,"Total","Bottom",4917310,"mg/l",NA,0.165,NA,NA
2013-09-16,2013,9,"Total","Bottom",4917370,"mg/l",NA,0.128,NA,NA
2013-09-16,2013,9,"Total","Bottom",4917390,"mg/l",NA,0.17,NA,NA
2013-09-16,2013,9,"Total","Bottom",4917500,"mg/l",NA,0.097,NA,NA
2013-09-16,2013,9,"Total","Bottom",4917520,"mg/l",NA,0.147,NA,NA
2013-09-16,2013,9,"Total","Surface",4917310,"mg/l",NA,0.165,NA,NA
2013-09-16,2013,9,"Total","Surface",4917320,"mg/l",NA,0.173,NA,NA
2013-09-16,2013,9,"Total","Surface",4917370,"mg/l",NA,0.11,NA,NA
2013-09-16,2013,9,"Total","Surface",4917390,"mg/l",NA,0.228,NA,NA
2013-09-16,2013,9,"Total","Surface",4917450,"mg/l",NA,0.548,NA,NA
2013-09-16,2013,9,"Total","Surface",4917500,"mg/l",NA,0.108,NA,NA
2013-09-16,2013,9,"Total","Surface",4917520,"mg/l",NA,0.138,NA,NA
2013-09-16,2013,9,"Total","Surface",4917600,"mg/l",NA,0.215,NA,NA
2013-09-16,2013,9,"Total","Surface",4917770,"mg/l",NA,0.142,NA,NA
2013-10-23,2013,10,"Dissolved","Surface",4917310,"mg/l",0.49,0.036,13.6111111111111,30.098561830196
2013-10-23,2013,10,"Dissolved","Surface",4917320,"mg/l",0.4,0.03,13.3333333333333,29.4843054663145
2013-10-23,2013,10,"Dissolved","Surface",4917370,"mg/l",0.511,0.031,16.4838709677419,36.4511615160162
2013-10-23,2013,10,"Dissolved","Surface",4917500,"mg/l",0.498,0.024,20.75,45.8849503819519
2013-10-23,2013,10,"Dissolved","Surface",4917520,"mg/l",0.455,0.025,18.2,40.2460769615192
2013-10-23,2013,10,"Dissolved","Surface",4917770,"mg/l",0.463,0.026,17.8076923076923,39.3785579737604
2013-10-23,2013,10,"Total","Surface",4917310,"mg/l",NA,0.075,NA,NA
2013-10-23,2013,10,"Total","Surface",4917320,"mg/l",NA,0.074,NA,NA
2013-10-23,2013,10,"Total","Surface",4917370,"mg/l",NA,0.05,NA,NA
2013-10-23,2013,10,"Total","Surface",4917500,"mg/l",NA,0.05,NA,NA
2013-10-23,2013,10,"Total","Surface",4917520,"mg/l",NA,0.047,NA,NA
2013-10-23,2013,10,"Total","Surface",4917770,"mg/l",NA,0.041,NA,NA
2014-06-02,2014,6,"Dissolved","Bottom",4917500,"mg/l",0.682,0.028,24.3571428571429,53.8615080214995
2014-06-02,2014,6,"Dissolved","Bottom",4917520,"mg/l",0.641,0.025,25.64,56.6983194117227
2014-06-02,2014,6,"Dissolved","Surface",4917310,"mg/l",0.604,0.038,15.8947368421053,35.1483957269486
2014-06-02,2014,6,"Dissolved","Surface",4917320,"mg/l",0.612,0.03,20.4,45.1109873634611
2014-06-02,2014,6,"Dissolved","Surface",4917370,"mg/l",0.659,0.026,25.3461538461539,56.0485306797151
2014-06-02,2014,6,"Dissolved","Surface",4917450,"mg/l",0.712,0.051,13.9607843137255,30.871802194141
2014-06-02,2014,6,"Dissolved","Surface",4917500,"mg/l",0.746,0.027,27.6296296296296,61.098032994085
2014-06-02,2014,6,"Dissolved","Surface",4917520,"mg/l",0.703,0.028,25.1071428571429,55.5200002039796
2014-06-02,2014,6,"Dissolved","Surface",4917600,"mg/l",0.647,0.022,29.4090909090909,65.0329964887686
2014-06-02,2014,6,"Dissolved","Surface",4917770,"mg/l",0.599,0.022,27.2272727272727,60.2082919579171
2014-06-02,2014,6,"Total","Bottom",4917500,"mg/l",NA,0.048,NA,NA
2014-06-02,2014,6,"Total","Bottom",4917520,"mg/l",NA,0.04,NA,NA
2014-06-02,2014,6,"Total","Surface",4917310,"mg/l",NA,0.05,NA,NA
2014-06-02,2014,6,"Total","Surface",4917320,"mg/l",NA,0.053,NA,NA
2014-06-02,2014,6,"Total","Surface",4917370,"mg/l",NA,0.042,NA,NA
2014-06-02,2014,6,"Total","Surface",4917450,"mg/l",NA,0.318,NA,NA
2014-06-02,2014,6,"Total","Surface",4917500,"mg/l",NA,0.035,NA,NA
2014-06-02,2014,6,"Total","Surface",4917520,"mg/l",NA,0.042,NA,NA
2014-06-02,2014,6,"Total","Surface",4917600,"mg/l",NA,0.051,NA,NA
2014-06-02,2014,6,"Total","Surface",4917770,"mg/l",NA,0.05,NA,NA
2014-07-01,2014,7,"Dissolved","Surface",4917310,"mg/l",0.483,0.021,23,50.8604269293924
2014-07-01,2014,7,"Dissolved","Surface",4917320,"mg/l",0.502,0.022,22.8181818181818,50.4583682184882
2014-07-01,2014,7,"Dissolved","Surface",4917370,"mg/l",0.509,0.02,25.45,56.2781680588277
2014-07-01,2014,7,"Dissolved","Surface",4917390,"mg/l",0.472,0.02,23.6,52.1872206753766
2014-07-01,2014,7,"Dissolved","Surface",4917500,"mg/l",0.486,0.021,23.1428571428571,51.1763302022458
2014-07-01,2014,7,"Dissolved","Surface",4917520,"mg/l",0.513,0.021,24.4285714285714,54.0194596579261
2014-07-01,2014,7,"Dissolved","Surface",4917600,"mg/l",0.515,0.017,30.2941176470588,66.9900763903762
2014-07-01,2014,7,"Dissolved","Surface",4917770,"mg/l",0.513,0.016,32.0625,70.9005408010281
2014-07-01,2014,7,"Total","Surface",4917310,"mg/l",NA,0.051,NA,NA
2014-07-01,2014,7,"Total","Surface",4917320,"mg/l",NA,0.075,NA,NA
2014-07-01,2014,7,"Total","Surface",4917370,"mg/l",NA,0.034,NA,NA
2014-07-01,2014,7,"Total","Surface",4917390,"mg/l",NA,0.045,NA,NA
2014-07-01,2014,7,"Total","Surface",4917500,"mg/l",NA,0.035,NA,NA
2014-07-01,2014,7,"Total","Surface",4917520,"mg/l",NA,0.056,NA,NA
2014-07-01,2014,7,"Total","Surface",4917600,"mg/l",NA,0.059,NA,NA
2014-07-01,2014,7,"Total","Surface",4917770,"mg/l",NA,0.054,NA,NA
2014-09-24,2014,9,"Dissolved","Surface",4917310,"mg/l",0.646,0.047,13.7446808510638,30.3939276562327
2014-09-24,2014,9,"Dissolved","Surface",4917320,"mg/l",0.665,0.045,14.7777777777778,32.6784385584985
2014-09-24,2014,9,"Dissolved","Surface",4917370,"mg/l",0.536,0.034,15.7647058823529,34.8608552866424
2014-09-24,2014,9,"Dissolved","Surface",4917390,"mg/l",0.611,0.033,18.5151515151515,40.9429787270867
2014-09-24,2014,9,"Dissolved","Surface",4917500,"mg/l",0.528,0.032,16.5,36.4868280145641
2014-09-24,2014,9,"Dissolved","Surface",4917520,"mg/l",0.614,0.031,19.8064516129032,43.7984602168962
2014-09-24,2014,9,"Dissolved","Surface",4917770,"mg/l",0.543,0.032,16.96875,37.5233856286143
2014-09-24,2014,9,"Total","Surface",4917310,"mg/l",NA,0.107,NA,NA
2014-09-24,2014,9,"Total","Surface",4917320,"mg/l",NA,0.111,NA,NA
2014-09-24,2014,9,"Total","Surface",4917370,"mg/l",NA,0.096,NA,NA
2014-09-24,2014,9,"Total","Surface",4917390,"mg/l",NA,0.064,NA,NA
2014-09-24,2014,9,"Total","Surface",4917500,"mg/l",NA,0.057,NA,NA
2014-09-24,2014,9,"Total","Surface",4917520,"mg/l",NA,0.097,NA,NA
2014-09-24,2014,9,"Total","Surface",4917770,"mg/l",NA,0.091,NA,NA
2014-11-06,2014,11,"Dissolved","Surface",4917310,"mg/l",0.952,0.04,23.8,52.6294852573713
2014-11-06,2014,11,"Dissolved","Surface",4917320,"mg/l",0.809,0.029,27.8965517241379,61.6882839368493
2014-11-06,2014,11,"Dissolved","Surface",4917370,"mg/l",0.852,0.03,28.4,62.8015706432498
2014-11-06,2014,11,"Dissolved","Surface",4917390,"mg/l",0.728,0.038,19.1578947368421,42.3642915384413
2014-11-06,2014,11,"Dissolved","Surface",4917500,"mg/l",0.844,0.035,24.1142857142857,53.3244724576487
2014-11-06,2014,11,"Dissolved","Surface",4917520,"mg/l",0.812,0.029,28,61.9170414792604
2014-11-06,2014,11,"Dissolved","Surface",4917770,"mg/l",0.911,0.031,29.3870967741935,64.984360354385
2014-11-06,2014,11,"Total","Surface",4917310,"mg/l",NA,0.037,NA,NA
2014-11-06,2014,11,"Total","Surface",4917320,"mg/l",NA,0.044,NA,NA
2014-11-06,2014,11,"Total","Surface",4917370,"mg/l",NA,0.038,NA,NA
2014-11-06,2014,11,"Total","Surface",4917390,"mg/l",NA,0.039,NA,NA
2014-11-06,2014,11,"Total","Surface",4917500,"mg/l",NA,0.037,NA,NA
2014-11-06,2014,11,"Total","Surface",4917520,"mg/l",NA,0.035,NA,NA
2014-11-06,2014,11,"Total","Surface",4917770,"mg/l",NA,0.042,NA,NA
2015-05-11,2015,5,"Dissolved","Bottom",4917390,"mg/l",0.551,0.031,17.7741935483871,39.3044813998531
2015-05-11,2015,5,"Dissolved","Bottom",4917500,"mg/l",0.637,0.034,18.7352941176471,41.4297851074463
2015-05-11,2015,5,"Dissolved","Surface",4917310,"mg/l",0.787,0.038,20.7105263157895,45.7976613197161
2015-05-11,2015,5,"Dissolved","Surface",4917370,"mg/l",0.692,0.035,19.7714285714286,43.7210129629063
2015-05-11,2015,5,"Dissolved","Surface",4917390,"mg/l",0.677,0.033,20.5151515151515,45.3656245470338
2015-05-11,2015,5,"Dissolved","Surface",4917450,"mg/l",0.606,0.04,15.15,33.5015420860998
2015-05-11,2015,5,"Dissolved","Surface",4917500,"mg/l",0.679,0.032,21.21875,46.921507996002
2015-05-11,2015,5,"Dissolved","Surface",4917520,"mg/l",0.613,0.032,19.15625,42.3606544941815
2015-05-11,2015,5,"Dissolved","Surface",4917600,"mg/l",0.611,0.029,21.0689655172414,46.5902861377193
2015-05-11,2015,5,"Dissolved","Surface",4917770,"mg/l",0.555,0.028,19.8214285714286,43.831579108405
2015-05-11,2015,5,"Total","Bottom",4917390,"mg/l",NA,0.052,NA,NA
2015-05-11,2015,5,"Total","Bottom",4917500,"mg/l",NA,0.062,NA,NA
2015-05-11,2015,5,"Total","Surface",4917310,"mg/l",NA,0.058,NA,NA
2015-05-11,2015,5,"Total","Surface",4917370,"mg/l",NA,0.052,NA,NA
2015-05-11,2015,5,"Total","Surface",4917390,"mg/l",NA,0.045,NA,NA
2015-05-11,2015,5,"Total","Surface",4917450,"mg/l",NA,0.228,NA,NA
2015-05-11,2015,5,"Total","Surface",4917500,"mg/l",NA,0.045,NA,NA
2015-05-11,2015,5,"Total","Surface",4917520,"mg/l",NA,0.066,NA,NA
2015-05-11,2015,5,"Total","Surface",4917600,"mg/l",NA,0.058,NA,NA
2015-05-11,2015,5,"Total","Surface",4917770,"mg/l",NA,0.057,NA,NA
2015-06-02,2015,6,"Dissolved","Surface",4917310,"mg/l",0.388,0.024,16.1666666666667,35.7497203779063
2015-06-02,2015,6,"Total","Surface",4917310,"mg/l",NA,0.052,NA,NA
2015-06-03,2015,6,"Dissolved","Bottom",4917390,"mg/l",0.524,0.022,23.8181818181818,52.6696911284617
2015-06-03,2015,6,"Dissolved","Surface",4917370,"mg/l",0.63,0.037,17.027027027027,37.6522549536043
2015-06-03,2015,6,"Dissolved","Surface",4917390,"mg/l",0.55,0.039,14.1025641025641,31.1853230893711
2015-06-03,2015,6,"Dissolved","Surface",4917450,"mg/l",1.1,0.073,15.0684931506849,33.3213041228896
2015-06-03,2015,6,"Dissolved","Surface",4917500,"mg/l",0.697,0.049,14.2244897959184,31.4549401683998
2015-06-03,2015,6,"Dissolved","Surface",4917520,"mg/l",0.47,0.034,13.8235294117647,30.568287284929
2015-06-03,2015,6,"Dissolved","Surface",4917600,"mg/l",0.562,0.049,11.469387755102,25.3625199062276
2015-06-03,2015,6,"Dissolved","Surface",4917770,"mg/l",0.627,0.034,18.4411764705882,40.7793960162776
2015-06-03,2015,6,"Total","Bottom",4917390,"mg/l",NA,0.048,NA,NA
2015-06-03,2015,6,"Total","Surface",4917370,"mg/l",NA,0.059,NA,NA
2015-06-03,2015,6,"Total","Surface",4917390,"mg/l",NA,0.036,NA,NA
2015-06-03,2015,6,"Total","Surface",4917450,"mg/l",NA,0.224,NA,NA
2015-06-03,2015,6,"Total","Surface",4917500,"mg/l",NA,0.048,NA,NA
2015-06-03,2015,6,"Total","Surface",4917520,"mg/l",NA,0.058,NA,NA
2015-06-03,2015,6,"Total","Surface",4917600,"mg/l",NA,0.052,NA,NA
2015-06-03,2015,6,"Total","Surface",4917770,"mg/l",NA,0.045,NA,NA
2015-07-09,2015,7,"Dissolved","Surface",4917310,"mg/l",0.539,0.036,14.9722222222222,33.1084180132156
2015-07-09,2015,7,"Dissolved","Surface",4917370,"mg/l",0.491,0.017,28.8823529411765,63.8682087527665
2015-07-09,2015,7,"Dissolved","Surface",4917390,"mg/l",0.423,0.02,21.15,46.7694795459413
2015-07-09,2015,7,"Dissolved","Surface",4917500,"mg/l",0.438,0.021,20.8571428571429,46.1218778365919
2015-07-09,2015,7,"Dissolved","Surface",4917520,"mg/l",0.388,0.021,18.4761904761905,40.8568232890357
2015-07-09,2015,7,"Dissolved","Surface",4917770,"mg/l",0.441,0.028,15.75,34.828335832084
2015-07-09,2015,7,"Total","Surface",4917310,"mg/l",0.83,0.197,4.21319796954315,9.31674119430495
2015-07-09,2015,7,"Total","Surface",4917370,"mg/l",0.679,0.059,11.5084745762712,25.448953489357
2015-07-09,2015,7,"Total","Surface",4917390,"mg/l",0.688,0.089,7.73033707865168,17.0942714838407
2015-07-09,2015,7,"Total","Surface",4917500,"mg/l",0.551,0.07,7.87142857142857,17.4062703342206
2015-07-09,2015,7,"Total","Surface",4917520,"mg/l",0.584,0.082,7.12195121951219,15.7489338954216
2015-07-09,2015,7,"Total","Surface",4917770,"mg/l",0.764,0.081,9.4320987654321,20.8574160891336
2015-09-29,2015,9,"Dissolved","Surface",4917310,"mg/l",0.622,0.023,27.0434782608696,59.8018630436335
2015-09-29,2015,9,"Dissolved","Surface",4917370,"mg/l",0.596,0.029,20.551724137931,45.446498425664
2015-09-29,2015,9,"Dissolved","Surface",4917390,"mg/l",0.604,0.022,27.4545454545455,60.7108653465475
2015-09-29,2015,9,"Dissolved","Surface",4917500,"mg/l",0.599,0.026,23.0384615384615,50.9454778105453
2015-09-29,2015,9,"Dissolved","Surface",4917520,"mg/l",0.667,0.022,30.3181818181818,67.04329004329
2015-09-29,2015,9,"Dissolved","Surface",4917770,"mg/l",0.566,0.023,24.6086956521739,54.4177724802195
2015-09-29,2015,9,"Total","Surface",4917310,"mg/l",NA,0.073,NA,NA
2015-09-29,2015,9,"Total","Surface",4917370,"mg/l",NA,0.076,NA,NA
2015-09-29,2015,9,"Total","Surface",4917390,"mg/l",NA,0.057,NA,NA
2015-09-29,2015,9,"Total","Surface",4917500,"mg/l",NA,0.064,NA,NA
2015-09-29,2015,9,"Total","Surface",4917520,"mg/l",NA,0.07,NA,NA
2015-09-29,2015,9,"Total","Surface",4917770,"mg/l",NA,0.072,NA,NA
2015-10-27,2015,10,"Dissolved","Surface",4917310,"mg/l",0.491,0.047,10.4468085106383,23.1012669956815
2015-10-27,2015,10,"Dissolved","Surface",4917390,"mg/l",0.657,0.041,16.0243902439024,35.4351012646987
2015-10-27,2015,10,"Total","Surface",4917310,"mg/l",NA,0.088,NA,NA
2015-10-27,2015,10,"Total","Surface",4917390,"mg/l",NA,0.063,NA,NA
2016-02-04,2016,2,"Dissolved","Bottom",4917433,"mg/l",0.563,0.016,35.1875,77.8109248946955
2016-02-04,2016,2,"Dissolved","Surface",4917433,"mg/l",0.534,0.047,11.3617021276596,25.1243922111892
2016-02-04,2016,2,"Total","Bottom",4917433,"mg/l",NA,0.054,NA,NA
2016-02-04,2016,2,"Total","Surface",4917433,"mg/l",NA,0.05,NA,NA
2016-04-20,2016,4,"Dissolved","Bottom",4917390,"mg/l",0.633,0.024,26.375,58.3236417505533
2016-04-20,2016,4,"Dissolved","Bottom",4917500,"mg/l",0.567,0.027,21,46.4377811094453
2016-04-20,2016,4,"Dissolved","Surface",4917310,"mg/l",0.706,0.053,13.3207547169811,29.4564900837991
2016-04-20,2016,4,"Dissolved","Surface",4917370,"mg/l",0.593,0.034,17.4411764705882,38.568073106304
2016-04-20,2016,4,"Dissolved","Surface",4917390,"mg/l",0.615,0.04,15.375,33.9990897408439
2016-04-20,2016,4,"Dissolved","Surface",4917500,"mg/l",0.577,0.038,15.1842105263158,33.5771926067042
2016-04-20,2016,4,"Dissolved","Surface",4917520,"mg/l",0.606,0.038,15.9473684210526,35.264781143263
2016-04-20,2016,4,"Dissolved","Surface",4917770,"mg/l",0.625,0.038,16.4473684210526,36.3704425982498
2016-04-20,2016,4,"Total","Bottom",4917390,"mg/l",0.653,0.053,12.3207547169811,27.2451671738255
2016-04-20,2016,4,"Total","Bottom",4917500,"mg/l",0.639,0.036,17.75,39.2509816520311
2016-04-20,2016,4,"Total","Surface",4917310,"mg/l",0.785,0.115,6.82608695652174,15.0946824724284
2016-04-20,2016,4,"Total","Surface",4917370,"mg/l",0.651,0.048,13.5625,29.9910669665167
2016-04-20,2016,4,"Total","Surface",4917390,"mg/l",0.654,0.042,15.5714285714286,34.4334567410172
2016-04-20,2016,4,"Total","Surface",4917500,"mg/l",0.648,0.037,17.5135135135135,38.7280336665644
2016-04-20,2016,4,"Total","Surface",4917520,"mg/l",0.705,0.051,13.8235294117647,30.568287284929
2016-04-20,2016,4,"Total","Surface",4917770,"mg/l",0.701,0.05,14.02,31.0027471978296
2016-05-25,2016,5,"Dissolved","Bottom",4917390,"mg/l",0.54,0.022,24.5454545454545,54.2779259720789
2016-05-25,2016,5,"Dissolved","Surface",4917310,"mg/l",0.592,0.018,32.8888888888889,72.7279534835757
2016-05-25,2016,5,"Dissolved","Surface",4917370,"mg/l",0.532,0.023,23.1304347826087,51.1488603524325
2016-05-25,2016,5,"Dissolved","Surface",4917390,"mg/l",0.616,0.021,29.3333333333333,64.8654720258918
