Lab_Name,Project,SiteName,Monitoring Location ID,Monitoring Location Latitude,Monitoring Location Longitude,Date,SampleType,SampleDepth,SampleZone,CollectionProcedure,Genus,Taxon,Division,NumberinStand,RankinStand,RelativeDensity,turalUnitsperML,CellperML,CellVolume_u3mL
Rushforth Phycology,Utah Lake,Utah Lake Southwest Corner of Lindon Marina Jetty,4917335,NA,NA,10/8/2014,HAB,.3 m.,Elbow,Grab,Chlorogonium,Chlorogonium species,Chlorophyta,,,,,45,
Rushforth Phycology,Utah Lake,Utah Lake Southwest Corner of Lindon Marina Jetty,4917335,NA,NA,10/8/2014,HAB,.3 m.,Elbow,Grab,Chroomonas,Chroomonas species,Chrysophyta,,,,,14,
Rushforth Phycology,Utah Lake,Utah Lake Southwest Corner of Lindon Marina Jetty,4917335,NA,NA,10/8/2014,HAB,.3 m.,Elbow,Grab,Cylindrospermopsis,Cylindrospermopsis species,Cyanophyta,,,,,11,
Rushforth Phycology,Utah Lake,Utah Lake Southwest Corner of Lindon Marina Jetty,4917335,NA,NA,10/8/2014,HAB,.3 m.,Elbow,Grab,Dolichospermum,Dolichispermum lemmermannii (Anabaena flos-aquae),Cyanophyta,,,,,113,
Rushforth Phycology,Utah Lake,Utah Lake Southwest Corner of Lindon Marina Jetty,4917335,NA,NA,10/8/2014,HAB,.3 m.,Elbow,Grab,Dolichospermum,Dolichispermum sigmoideum (Anabaena circinalis),Cyanophyta,,,,,16612,
Rushforth Phycology,Utah Lake,Utah Lake Southwest Corner of Lindon Marina Jetty,4917335,NA,NA,10/8/2014,HAB,.3 m.,Elbow,Grab,Euglena,Euglena species,Euglenophyta,,,,,206,
Rushforth Phycology,Utah Lake,Utah Lake Southwest Corner of Lindon Marina Jetty,4917335,NA,NA,10/8/2014,HAB,.3 m.,Elbow,Grab,Mallamonas,Mallamonas species,Chrysophyta,,,,,8,
Rushforth Phycology,Utah Lake,Utah Lake Southwest Corner of Lindon Marina Jetty,4917335,NA,NA,10/8/2014,HAB,.3 m.,Elbow,Grab,Pennate diatom,pennate diatoms,Bacillariophyta,,,,,37,
Rushforth Phycology,Utah Lake,Utah Lake Southwest Corner of Lindon Marina Jetty,4917335,NA,NA,10/8/2014,HAB,.3 m.,Elbow,Grab,Phacus,Phacus species,Euglenophyta,,,,,146,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Aphanizomenon,Aphanizomenon flos-aquae,Cyanophyta,,,,,845,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Centric diatom,centric diatoms,Bacillariophyta,,,,,563,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Euglena,Euglena species,Chlorophyta,,,,,580,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Melosira,Melosira granulata var. angustissima,Bacillariophyta,,,,,405,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Merismopedia,Merismopedia species,Cyanophyta,,,,,901,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Pediastrum,Pediastrum duplex,Chlorophyta,,,,,90,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Pennate diatom,pennate diatoms,Bacillariophyta,,,,,3345,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Pseudanabaena,Pseudanabaena species,Cyanophyta,,,,,237,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Pteromonas,Pteromonas species,Chlorophyta,,,,,45,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Scenedesmus,Scenedesmus species,Chlorophyta,,,,,512,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 way from Lindon site,4917380,40.3335647,-111.801593,10/9/2014,HAB,.3 m.,Elbow,Grab,Aphanizomenon,Aphanizomenon flos-aquae,Cyanophyta,,,,,9376,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 way from Lindon site,4917380,40.3335647,-111.801593,10/9/2014,HAB,.3 m.,Elbow,Grab,Aphanothece,Aphanothece species,Cyanophyta,,,,,4505,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 way from Lindon site,4917380,40.3335647,-111.801593,10/9/2014,HAB,.3 m.,Elbow,Grab,Centric diatom,centric diatoms,Bacillariophyta,,,,,8,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 way from Lindon site,4917380,40.3335647,-111.801593,10/9/2014,HAB,.3 m.,Elbow,Grab,Chroococcus,Chroococcus species,Cyanophyta,,,,,3,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 way from Lindon site,4917380,40.3335647,-111.801593,10/9/2014,HAB,.3 m.,Elbow,Grab,Crucigenia,Crucigenia species,Chlorophyta,,,,,507,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 way from Lindon site,4917380,40.3335647,-111.801593,10/9/2014,HAB,.3 m.,Elbow,Grab,Dolichospermum,Dolichispermum lemmermannii (Anabaena flos-aquae),Cyanophyta,,,,,5293,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 way from Lindon site,4917380,40.3335647,-111.801593,10/9/2014,HAB,.3 m.,Elbow,Grab,Oocystis,Oocystis borgei,Chlorophyta,,,,,45,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 way from Lindon site,4917380,40.3335647,-111.801593,10/9/2014,HAB,.3 m.,Elbow,Grab,Pennate diatom,pennate diatoms,Bacillariophyta,,,,,3,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 way from Lindon site,4917380,40.3335647,-111.801593,10/9/2014,HAB,.3 m.,Elbow,Grab,Pteromonas,Pteromonas species,Chlorophyta,,,,,3,
Rushforth Phycology,Utah Lake,Utah Lake 1/2 distance between Saratoga Springs and Lindon,4917510,40.34856104,-111.840216,10/9/2014,HAB,.3 m.,Elbow,Grab,Aphanizomenon,Aphanizomenon flos-aquae,Cyanophyta,,,,,12684,
Rushforth Phycology,Utah Lake,Utah Lake 1/2 distance between Saratoga Springs and Lindon,4917510,40.34856104,-111.840216,10/9/2014,HAB,.3 m.,Elbow,Grab,Centric diatom,centric diatoms,Bacillariophyta,,,,,6,
Rushforth Phycology,Utah Lake,Utah Lake 1/2 distance between Saratoga Springs and Lindon,4917510,40.34856104,-111.840216,10/9/2014,HAB,.3 m.,Elbow,Grab,Crucigenia,Crucigenia species,Chlorophyta,,,,,124,
Rushforth Phycology,Utah Lake,Utah Lake 1/2 distance between Saratoga Springs and Lindon,4917510,40.34856104,-111.840216,10/9/2014,HAB,.3 m.,Elbow,Grab,Dolichospermum,Dolichispermum sigmoideum (Anabaena circinalis),Cyanophyta,,,,,3055,
Rushforth Phycology,Utah Lake,Utah Lake 1/2 distance between Saratoga Springs and Lindon,4917510,40.34856104,-111.840216,10/9/2014,HAB,.3 m.,Elbow,Grab,Melosira,Melosira granulata var. angustissima,Bacillariophyta,,,,,17,
Rushforth Phycology,Utah Lake,Utah Lake 1/2 distance between Saratoga Springs and Lindon,4917510,40.34856104,-111.840216,10/9/2014,HAB,.3 m.,Elbow,Grab,Oocystis,Oocystis borgei,Chlorophyta,,,,,11,
Rushforth Phycology,Utah Lake,Utah Lake 1/2 distance between Saratoga Springs and Lindon,4917510,40.34856104,-111.840216,10/9/2014,HAB,.3 m.,Elbow,Grab,Pennate diatom,pennate diatoms,Bacillariophyta,,,,,6,
Rushforth Phycology,Utah Lake,Utah Lake 1/2 distance between Saratoga Springs and Lindon,4917510,40.34856104,-111.840216,10/9/2014,HAB,.3 m.,Elbow,Grab,,unknown spherical chlorophyta,Chlorophyta,,,,,3,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Actinastrum,Actinastrum gracilimum,Chlorophyta,,,,,6,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Aphanizomenon,Aphanizomenon flos-aquae,Cyanophyta,,,,,18724,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Aphanocapsa,Aphanocapsa species,Cyanophyta,,,,,1126,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Aphanothece,Aphanothece species,Cyanophyta,,,,,10136,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Centric diatom,centric diatoms,Bacillariophyta,,,,,45,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Chlamydomonas,Chlamydomonas species,Chlorophyta,,,,,1695,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Crucigenia,Crucigenia quadrata,Chlorophyta,,,,,45,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Crucigenia,Crucigenia species,Chlorophyta,,,,,90,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Cylindrospermopsis,Cylindrospermopsis species,Cyanophyta,,,,,23,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Dolichospermum,Dolichispermum lemmermannii (Anabaena flos-aquae),Cyanophyta,,,,,248,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Dolichospermum,Dolichispermum sigmoideum (Anabaena circinalis),Cyanophyta,,,,,5969,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Euglena,Euglena species,Euglenophyta,,,,,34,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Merismopedia,Merismopedia species,Cyanophyta,,,,,1261,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Pennate diatom,pennate diatoms,Bacillariophyta,,,,,62,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Phacus,Phacus species,Euglenophyta,,,,,17,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Scenedesmus,Scenedesmus quadricauda,Chlorophyta,,,,,68,
Rushforth Phycology,Utah Lake,Utah Lake 200 m. West of Lindon Marina Jetty,4917323,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Schroederia,Schroederia setigera,Chlorophyta,,,,,6,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Aphanizomenon,Aphanizomenon flos-aquae,Cyanophyta,,,,,48204,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Aphanothece,Aphanothece species,Cyanophyta,,,,,14641,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Botryococcus,Botryococcus braunii,Chlorophyta,,,,,220,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Centric diatom,centric diatoms,Bacillariophyta,,,,,17,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Ceratium,Ceratium hirundinella,Dinophyta,,,,,6,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Chlamydomonas,Chlamydomonas species,Chlorophyta,,,,,11,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Crucigenia,Crucigenia quadrata,Chlorophyta,,,,,293,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Dolichospermum,Dolichispermum sigmoideum (Anabaena circinalis),Cyanophyta,,,,,17879,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Merismopedia,Merismopedia species,Cyanophyta,,,,,180,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Phacus,Phacus species,Euglenophyta,,,,,6,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Scenedesmus,Scenedesmus bijuga,Chlorophyta,,,,,23,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Scenedesmus,Scenedesmus species,Chlorophyta,,,,,23,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Schroederia,Schroederia setigera,Chlorophyta,,,,,23,
Rushforth Phycology,Utah Lake,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,4917520,40.34216863,-111.8713257,10/9/2014,HAB,.3 m.,Elbow,Grab,Sphaerocystis,Sphaerocystis schroeteri,Chlorophyta,,,,,90,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 mile South of Saratoga marina,4917485,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Aphanizomenon,Aphanizomenon flos-aquae,Cyanophyta,,,,,2027,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 mile South of Saratoga marina,4917485,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Aphanocapsa,Aphanocapsa species,Cyanophyta,,,,,1014,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 mile South of Saratoga marina,4917485,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Aphanothece,Aphanothece species,Cyanophyta,,,,,16894,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 mile South of Saratoga marina,4917485,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Centric diatom,centric diatoms,Bacillariophyta,,,,,101,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 mile South of Saratoga marina,4917485,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Chlamydomonas,Chlamydomonas species,Chlorophyta,,,,,135,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 mile South of Saratoga marina,4917485,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Crucigenia,Crucigenia quadrata,Chlorophyta,,,,,766,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 mile South of Saratoga marina,4917485,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Dolichospermum,Dolichispermum sigmoideum (Anabaena circinalis),Cyanophyta,,,,,1689,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 mile South of Saratoga marina,4917485,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Euglena,Euglena species,Euglenophyta,,,,,23,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 mile South of Saratoga marina,4917485,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Merismopedia,Merismopedia species,Cyanophyta,,,,,152,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 mile South of Saratoga marina,4917485,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Pennate diatom,pennate diatoms,Bacillariophyta,,,,,766,
Rushforth Phycology,Utah Lake,Utah Lake 1/4 mile South of Saratoga marina,4917485,NA,NA,10/9/2014,HAB,.3 m.,Elbow,Grab,Scenedesmus,Scenedesmus dimorphus,Chlorophyta,,,,,23,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Centric diatom,centric diatoms,Bacillariophyta,,,,,6532,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Chlamydomonas,Chlamydomonas species,Chlorophyta,,,,,451,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Dolichospermum,Dolichispermum sigmoideum (Anabaena circinalis),Cyanophyta,,,,,2816,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Euglena,Euglena species,Chlorophyta,,,,,11201,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Melosira,Melosira granulata var. angustissima,Bacillariophyta,,,,,34,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Merismopedia,Merismopedia species,Cyanophyta,,,,,270,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Oscillatoria,Oscillatoria agardhii,Chlorophyta,,,,,2703,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Pennate diatom,pennate diatoms,Bacillariophyta,,,,,5068,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Phacus,Phacus species,Chlorophyta,,,,,11,
Rushforth Phycology,Utah Lake,UTAH LAKE AT MIDDLE OF PROVO BAY,4917450,40.18913907,-111.6999312,10/9/2014,HAB,Surface,Surface,Grab,Scenedesmus,Scenedesmus species,Chlorophyta,,,,,45,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Ankistrodesmus,Ankistrodesmus falcatus,Chlorophyta,,,,,113,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Aphanizomenon,Aphanizomenon flos-aquae,Cyanophyta,,,,,7433,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Aphanocapsa,Aphanocapsa species,Cyanophyta,,,,,451,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Aphanothece,Aphanothece species,Cyanophyta,,,,,1239,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Centric diatom,centric diatoms,Bacillariophyta,,,,,124,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Chlamydomonas,Chlamydomonas species,Chlorophyta,,,,,146,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Coelastrum,Coelastrum species,Chlorophyta,,,,,721,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Cosmarium,Cosmarium species,Chlorophyta,,,,,6,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Crucigenia,Crucigenia quadrata,Chlorophyta,,,,,3604,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Crucigenia,Crucigenia rectangularis,Chlorophyta,,,,,158,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Crucigenia,Crucigenia species,Chlorophyta,,,,,113,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Cylindrospermopsis,Cylindrospermopsis species,Cyanophyta,,,,,710,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Dolichospermum,Dolichispermum lemmermannii (Anabaena flos-aquae),Cyanophyta,,,,,1126,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Euglena,Euglena species,Chlorophyta,,,,,428,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Melosira,Melosira granulata var. angustissima,Bacillariophyta,,,,,338,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Merismopedia,Merismopedia species,Cyanophyta,,,,,608,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Oocystis,Oocystis borgei,Chlorophyta,,,,,68,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Pediastrum,Pediastrum species,Chlorophyta,,,,,360,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Pennate diatom,pennate diatoms,Bacillariophyta,,,,,158,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Phacus,Phacus species,Chlorophyta,,,,,39,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Phormidium,Phormidium species,Cyanophyta,,,,,191,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Pseudanabaena,Pseudanabaena species,Cyanophyta,,,,,39,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Pteromonas,Pteromonas species,Chlorophyta,,,,,11,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Quadrigula,Quadrigula lacustris,Chlorophyta,,,,,68,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Scenedesmus,Scenedesmus bijuga,Chlorophyta,,,,,68,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Scenedesmus,Scenedesmus dimorphus,Chlorophyta,,,,,135,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Scenedesmus,Scenedesmus quadricauda,Chlorophyta,,,,,293,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Scenedesmus,Scenedesmus quadricauda var. quadrispina,Chlorophyta,,,,,1149,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Scenedesmus,Scenedesmus species,Chlorophyta,,,,,383,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Schroederia,Schroederia setigera,Chlorophyta,,,,,17,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,Tetraedron,Tetraedron species,Chlorophyta,,,,,68,
Rushforth Phycology,Utah Lake,Utah Lake State Park Harbor,4917433,40.238428,-111.738826,10/10/2014,HAB,Surface,Surface,Grab,,unknown spherical cyanophyta,Cyanophyta,,,,,11,
