MonitoringLocationIdentifier,Date,Chlorophyll a,"Depth, Secchi disk depth",Phosphate-phosphorus,TSIchl,TSItp,TSIsd,Year,Month,Monitoring.Location.ID,Monitoring.Location.Name,Provo,Monitoring.Location.Latitude,Monitoring.Location.Longitude
UTAHDWQ_WQX-4917520,1991-08-28,101.9,,0.073,75.9613609336434,65.0745240643072,,1991,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1993-07-02,,0.23,0.066,,63.6430973367752,81.1780307285494,1993,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1997-07-15,19.4,0.5,0.07582,59.6893287781397,65.6127419632523,69.9882508718688,1997,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1997-09-11,26,0.28,,62.5619270379908,,78.3434353884637,1997,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1999-07-06,8.4,0.4,0.041,51.4779530343813,56.8827233472012,73.2037494463066,1999,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,1999-08-19,62.2,,0.235,71.1187825474998,81.6761143008471,,1999,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2001-07-19,5.7,0.3,0.104,47.6739731751854,70.1003507678075,77.3492481103367,2001,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2001-09-21,0.2,0.1,0.06,14.8114140790215,62.2896927835538,93.1802511900442,2001,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2002-06-14,3.2,0.3,0.057,42.0105094441937,61.5613280032506,77.3492481103367,2002,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2002-08-01,25.8,0.3,0.083,62.4861737658095,66.8975366307117,77.3492481103367,2002,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2003-07-03,0.2,0.3,0.037,14.8114140790215,55.425034359548,77.3492481103367,2003,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2003-07-31,27.4,0.2,0.079,63.0764269613954,66.1961595050317,83.1920003181754,2003,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2004-06-22,4.8,0.37,0.028,45.9881221547348,51.4673040444879,74.3271752588851,2004,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2005-06-02,,0.24,,,,80.5647466847745,2005,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2005-07-07,,0.4,0.02,,46.6893982844667,73.2037494463066,2005,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2005-08-05,23,0.2,0.046,61.359198258265,58.5167078301452,83.1920003181754,2005,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2005-09-28,,0.2,,,,83.1920003181754,2005,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2006-05-18,0.9,1,,29.5664133413967,,60,2006,5,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2006-06-29,5.2,0.7,,46.7733411170122,,65.1396859421571,2006,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2006-07-13,10.8,0.3,0.027,53.943347575817,50.9508834972615,77.3492481103367,2006,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2006-09-12,87.7,0.3,0.048,74.4891738328995,59.1210543548921,77.3492481103367,2006,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2007-06-20,,0.5,,,,69.9882508718688,2007,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2007-07-10,,0.39,,,,73.5685790593602,2007,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2007-08-16,,0.2,,,,83.1920003181754,2007,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2008-07-23,,0.2,,,,83.1920003181754,2008,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2008-09-17,,0.3,,,,77.3492481103367,2008,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2009-06-22,8.6,0.2,0.0637,51.7087872139753,63.1394207886093,83.1920003181754,2009,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2009-07-06,7,0.3,0.151,49.6893785622326,75.3953736827719,77.3492481103367,2009,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2009-08-03,22.5,0.25,0.042,61.1435851833538,57.2249085796238,79.9765017437376,2009,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2009-09-17,6.3,0.3,0.055,48.6557919036294,61.0541312303011,77.3492481103367,2009,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2009-10-07,16.4,0.3,0.049,58.0413298946838,59.4138482331709,77.3492481103367,2009,10,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2010-06-14,2.3,0.3,0.066,38.7708384959934,63.6430973367752,77.3492481103367,2010,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2010-07-15,7.7,,0.073,50.6243714261131,65.0745240643072,,2010,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2010-08-23,14.2,0.15,0.114,56.6283036727968,71.4040179672018,87.3374989822056,2010,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2011-08-22,51.8,0.2,0.042,69.3238973642939,57.2249085796238,83.1920003181754,2011,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2011-09-22,35.2,0.55,0.032,65.5338620703458,53.3634498197561,68.6148311808885,2011,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2011-10-12,26,0.2,0.038,62.5619270379908,55.8037234681147,83.1920003181754,2011,10,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2012-05-31,,0.2,0.033,,53.800407372824,83.1920003181754,2012,5,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2012-07-02,4.2,0.21,0.034,44.6781791930883,54.2243194495495,82.4889340524939,2012,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2012-08-15,31.5,0.2,0.062,64.4443778246079,62.7553082676403,83.1920003181754,2012,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2012-09-06,14.8,0.2,0.059,57.0342926433544,62.0510317034612,83.1920003181754,2012,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2013-06-17,,0.25,0.053,,60.5281451724401,79.9765017437376,2013,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2013-07-02,,0.3,0.042,,57.2249085796238,77.3492481103367,2013,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2013-09-16,,0.19,0.138,,74.1170023292323,83.9311366903,2013,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2013-10-23,,0.35,0.047,,58.8220959442828,75.127936814026,2013,10,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2014-06-02,,0.5,0.042,,57.2249085796238,69.9882508718688,2014,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2014-07-01,,,0.056,,61.3099940084391,,2014,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2014-09-24,,0.13,0.097,,69.1108958947481,89.3995821390677,2014,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2014-11-06,,0.35,0.035,,54.6359424731497,75.127936814026,2014,11,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2015-05-11,,0.3,0.066,,63.6430973367752,77.3492481103367,2015,5,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2015-06-03,,0.2,0.058,,61.8082907497591,83.1920003181754,2015,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2015-07-09,,0.25,0.082,,66.7254133111524,79.9765017437376,2015,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2015-09-29,,0.3,0.07,,64.4786324371009,77.3492481103367,2015,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2016-04-20,,0.2,0.051,,59.9819239846854,83.1920003181754,2016,4,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2016-05-25,,0.2,0.118,,71.8937216674125,83.1920003181754,2016,5,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2016-06-30,,0.2,0.083,,66.8975366307117,83.1920003181754,2016,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2017-05-11,,0.3,0.05,,59.7007266770797,77.3492481103367,2017,5,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2017-06-15,,0.4,0.029,,51.9656007858079,73.2037494463066,2017,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2017-07-11,,0.2,0.045,,58.2046073547385,83.1920003181754,2017,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2017-08-08,,0.2,0.103,,69.9631516328608,83.1920003181754,2017,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2017-09-11,,0.35,0.041,,56.8827233472012,75.127936814026,2017,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2017-10-16,,0.25,0.053,,60.5281451724401,79.9765017437376,2017,10,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2017-11-08,,0.2,0.084,,67.0675985435751,83.1920003181754,2017,11,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2018-05-16,,0.3,0.066,,63.6430973367752,77.3492481103367,2018,5,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2018-06-12,,0.2,0.118,,71.8937216674125,83.1920003181754,2018,6,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2018-07-11,,0.2,0.069,,64.2743123652811,83.1920003181754,2018,7,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2018-08-09,,0.25,0.089,,67.8886364501964,79.9765017437376,2018,8,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2018-09-19,,,0.102,,69.8246139486367,,2018,9,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2018-10-10,,0.3,0.11,,70.8968211942523,77.3492481103367,2018,10,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917520,2018-11-14,,0.2,0.049,,59.4138482331709,83.1920003181754,2018,11,4917520,UTAH LAKE 2 MI E OF SARATOGA SPRINGS #12,0,40.34216863,-111.8713257
UTAHDWQ_WQX-4917530,1989-07-11,50.8,2.4,0.093,69.1326632384733,68.5129128027763,47.3844954947303,1989,7,4917530,UTAH LAKE 0.7 MI EAST OF PELICAN POINT,0,40.26828459,-111.8371518
UTAHDWQ_WQX-4917600,2008-07-23,,0.2,,,,83.1920003181754,2008,7,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2008-08-04,,0.2,,,,83.1920003181754,2008,8,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2008-09-17,,0.2,,,,83.1920003181754,2008,9,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2009-06-22,15.4,0.2,0.056,57.4241452674061,61.3099940084391,83.1920003181754,2009,6,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2009-07-06,17.5,0.5,0.095,58.6781906419181,68.8150518607277,69.9882508718688,2009,7,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2009-08-03,104.6,0.2,0.087,76.2179082414984,67.5658952848951,83.1920003181754,2009,8,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2009-09-17,127.1,0.2,0.105,78.129196688097,70.2362369722368,83.1920003181754,2009,9,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2009-10-07,52.6,0.3,0.0559,69.4742451346854,61.284614198287,77.3492481103367,2009,10,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2010-06-14,7.5,0.4,0.063,50.3661986315196,62.9825131147598,73.2037494463066,2010,6,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2010-07-15,14.1,,0.074,56.5589747623383,65.2677243234992,,2010,7,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2010-08-19,61.4,0.15,0.146,70.9917904828519,74.9172140282584,87.3374989822056,2010,8,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2011-08-22,146.2,0.25,0.026,79.5026101191668,50.4149708399051,79.9765017437376,2011,8,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2011-09-22,17,0.6,0.046,58.3938229051915,58.5167078301452,67.3609972384679,2011,9,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2011-10-12,45.7,0.3,0.029,68.0947843024006,51.9656007858079,77.3492481103367,2011,10,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2012-05-31,,0.2,0.03,,52.4470028196026,83.1920003181754,2012,5,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2012-07-02,13,0.16,0.054,55.7621531966977,60.7935734612127,86.4074988926132,2012,7,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2012-08-15,38.1,0.2,0.115,66.3105021077214,71.5280362227582,83.1920003181754,2012,8,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2012-09-06,58.1,0.1,0.121,70.4498451624457,72.2502257474737,93.1802511900442,2012,9,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2013-06-17,,0.12,0.038,,55.8037234681147,90.5529975566433,2013,6,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2013-07-02,,0.3,0.037,,55.425034359548,77.3492481103367,2013,7,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2013-09-16,51.88,0.2,0.215,69.3390362561873,80.4130599994128,83.1920003181754,2013,9,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2014-06-02,,0.5,0.051,,59.9819239846854,69.9882508718688,2014,6,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2014-07-01,32,,0.059,64.5988692064653,62.0510317034612,,2014,7,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2015-05-11,,0.3,0.058,,61.8082907497591,77.3492481103367,2015,5,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2015-06-03,,0.2,0.052,,60.2576608038563,83.1920003181754,2015,6,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2017-05-10,13.4733333333333,0.25,0.116,56.1129888726453,71.6509807137104,79.9765017437376,2017,5,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2017-06-15,14.31,0.2,0.053,56.7040038029056,60.5281451724401,83.1920003181754,2017,6,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2017-07-11,141.8,0.1,0.18,79.2028367943017,77.889987282641,93.1802511900442,2017,7,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2017-08-07,68.4666666666667,0.2,0.267,72.0604641565865,83.4889309492836,83.1920003181754,2017,8,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2017-09-11,54.85,0.18,0.107,69.8851474517354,70.5041694493591,84.7102453488047,2017,9,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2017-10-17,37.56875,0.2,0.071,66.1727530863703,64.6800542539867,83.1920003181754,2017,10,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2017-11-08,27.5866666666667,0.2,0.117,63.1430324548926,71.7728698741282,83.1920003181754,2017,11,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2018-05-16,2.77666666666667,0.3,0.067,40.6184739532794,63.8566351953517,77.3492481103367,2018,5,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2018-06-12,16.9333333333333,0.1,0.096,58.3552766866392,68.9637443188433,93.1802511900442,2018,6,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2018-07-10,74.4,0.1,0.143,72.8757627894411,74.6223937496907,93.1802511900442,2018,7,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2018-08-08,36.3133333333333,0.15,0.237,65.8393346860496,81.7964540041189,87.3374989822056,2018,8,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2018-09-18,22.7333333333333,0.1,0.143,61.2447946293386,74.6223937496907,93.1802511900442,2018,9,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917600,2018-10-15,13.96,0.2,0.099,56.4610837148488,69.4007018719112,83.1920003181754,2018,10,4917600,UTAH LAKE GOSHEN BAY SOUTHWEST END,0,40.06023518,-111.8743836
UTAHDWQ_WQX-4917620,1989-07-11,,1.8,,,,51.5299941587605,1989,7,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1990-08-14,597.5,0.05,,93.3129195241336,,103.168502061913,1990,8,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1990-09-12,83.4,7,,73.9959899148677,,31.9594347521129,1990,9,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1990-10-18,22.3,0.15,0.29,61.0559953157522,84.6623091063234,87.3374989822056,1990,10,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1990-11-16,22.8,0.2,0.06,61.2735208577715,62.2896927835538,83.1920003181754,1990,11,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1991-01-22,29.9,0.5,0.08,63.9329916926911,66.3747782123691,69.9882508718688,1991,1,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1991-04-04,22.3,,0.088,61.0559953157522,67.7281827655905,,1991,4,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1991-05-07,24.2,0.15,0.0735,61.8581193313255,65.1714527683068,87.3374989822056,1991,5,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1991-05-23,17.5,0.1,0.2095,58.6781906419181,80.0450770989431,93.1802511900442,1991,5,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1991-06-05,8.5,,0.062,51.5940490638984,62.7553082676403,,1991,6,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1991-07-10,62.5,0.7,0.0725,71.1659839216425,64.976929178421,65.1396859421571,1991,7,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1991-07-31,39.95,0.5,0.181,66.7756372744025,77.9686578439747,69.9882508718688,1991,7,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1991-08-28,154.2,,0.312,80.0252370236777,85.7006452668947,,1991,8,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1993-07-02,,0.23,0.076,,65.6464134320659,81.1780307285494,1993,7,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917620,1999-07-06,20.9,0.3,0.036,60.4199392495032,55.0359689260768,77.3492481103367,1999,7,4917620,UTAH LAKE GOSHEN BAY MIDWAY OFF MAIN POINT ON EAST SHORE,0,40.08522795,-111.8838288
UTAHDWQ_WQX-4917700,1990-08-14,128,,,78.1984168890515,,,1990,8,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917700,1990-09-12,77.3,0.4,,73.250877704371,,73.2037494463066,1990,9,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
UTAHDWQ_WQX-4917700,1990-10-02,59.3,0.1,0.25,70.6503972918961,82.5547450336439,93.1802511900442,1990,10,4917700,UTAH LAKE 2.5 MI NE OF LINCOLN POINT #02,0,40.16773467,-111.7596514
